1:
 num     #instances         #bytes  class name (module)
 336:           339           5424  org.apache.commons.logging.impl.Slf4jLogFactory$Slf4jLocationAwareLog
 337:           226           5424  org.springframework.boot.loader.net.protocol.jar.UrlJarManifest
 338:           338           5408  java.util.concurrent.atomic.AtomicBoolean (java.base@21.0.12)
 339:           225           5400  java.util.LinkedList$Node (java.base@21.0.12)
 340:           135           5400  org.apache.kafka.common.protocol.Errors
 341:           337           5392  java.util.Collections$UnmodifiableSet (java.base@21.0.12)
 342:           111           5328  java.lang.invoke.BoundMethodHandle$Species_LJ (java.base@21.0.12)
 343:           191           5304  [Lorg.springframework.core.annotation.AnnotationTypeMapping;
 344:           219           5280  [Ljava.lang.reflect.TypeVariable; (java.base@21.0.12)
 345:           220           5280  org.apache.kafka.common.protocol.types.ArrayOf
 346:           219           5256  java.util.concurrent.ConcurrentHashMap$KeySetView (java.base@21.0.12)
 347:           328           5248  java.lang.Character$UnicodeBlock (java.base@21.0.12)
 348:            93           5208  org.apache.kafka.common.message.ApiMessageType
 349:           162           5184  java.lang.ThreadLocal$ThreadLocalMap$Entry (java.base@21.0.12)
 350:           216           5184  java.util.zip.Inflater$InflaterZStreamRef (java.base@21.0.12)
 351:           108           5184  sun.nio.cs.ISO_8859_1$Encoder (java.base@21.0.12)
 352:           161           5152  sun.reflect.annotation.AnnotationType (java.base@21.0.12)
 353:           160           5120  java.util.Collections$SynchronizedMap (java.base@21.0.12)
 354:           127           5080  org.apache.kafka.common.metrics.stats.WindowedCount
 355:           190           4992  [Lsun.reflect.generics.tree.TypeSignature; (java.base@21.0.12)
 356:           104           4992  java.lang.invoke.BoundMethodHandle$Species_LLJ (java.base@21.0.12)
 357:           208           4992  java.util.BitSet (java.base@21.0.12)
 358:           154           4928  org.postgresql.jdbc.FieldMetadata
 359:            81           4904  [Ljava.util.concurrent.atomic.AtomicLong; (java.base@21.0.12)
 360:           202           4848  tools.jackson.databind.introspect.MemberKey
 361:            67           4824  java.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask (java.base@21.0.12)
 362:           201           4824  org.hibernate.validator.internal.engine.constraintvalidation.ClassBasedValidatorDescriptor
