1:
 num     #instances         #bytes  class name (module)
 231:           425          10352  [Ljava.lang.annotation.Annotation; (java.base@21.0.12)
 232:           161          10304  java.lang.Class$ReflectionData (java.base@21.0.12)
 233:           625          10000  java.util.Optional (java.base@21.0.12)
 234:           311           9952  java.lang.module.ModuleDescriptor$Requires (java.base@21.0.12)
 235:           310           9920  io.lettuce.core.protocol.CommandType
 236:           246           9840  java.lang.invoke.DirectMethodHandle$Interface (java.base@21.0.12)
 237:           609           9744  org.apache.kafka.common.protocol.types.TaggedFields
 238:           265           9528  [Lorg.postgresql.core.Field;
 239:            91           9464  org.apache.coyote.Response
 240:            91           9464  org.apache.coyote.http11.Http11Processor
 241:           118           9440  sun.security.x509.X509CertImpl (java.base@21.0.12)
 242:           129           9288  io.netty.buffer.AdaptivePoolingAllocator$AdaptiveByteBuf
 243:             3           9248  [Ljava.util.Locale; (java.base@21.0.12)
 244:           287           9184  tools.jackson.databind.util.internal.PrivateMaxEntriesMap$Node
 245:           283           9056  io.lettuce.core.protocol.CommandKeyword
 246:           113           9040  org.springframework.boot.loader.zip.ZipContent
 247:           363           8712  java.util.ImmutableCollections$SetN (java.base@21.0.12)
 248:            19           8632  [Ljava.nio.channels.SelectionKey; (java.base@21.0.12)
 249:           269           8608  sun.reflect.generics.reflectiveObjects.TypeVariableImpl (java.base@21.0.12)
 250:           134           8576  java.lang.module.ModuleDescriptor (java.base@21.0.12)
 251:           357           8568  java.lang.Double (java.base@21.0.12)
 252:           354           8496  sun.security.x509.AlgorithmId (java.base@21.0.12)
 253:           264           8448  io.micrometer.core.instrument.cumulative.CumulativeFunctionCounter
 254:           209           8360  sun.security.pkcs11.SunPKCS11$Descriptor (jdk.crypto.cryptoki@21.0.12)
 255:           173           8304  java.lang.invoke.DirectMethodHandle$Accessor (java.base@21.0.12)
 256:           340           8160  jdk.internal.loader.AbstractClassLoaderValue$Sub (java.base@21.0.12)
 257:            91           8008  org.apache.coyote.RequestInfo
 258:           332           7968  io.micrometer.prometheusmetrics.MicrometerCollector
 259:           331           7944  org.springframework.cglib.core.Signature
 260:           110           7920  org.springframework.core.annotation.AnnotatedMethod$AnnotatedMethodParameter
 261:           236           7840  [Lsun.security.x509.RDN; (java.base@21.0.12)
 262:           487           7792  tools.jackson.databind.node.StringNode
 263:           277           7728  [Ljava.lang.reflect.Parameter; (java.base@21.0.12)
 264:           483           7728  java.util.HashMap$KeySet (java.base@21.0.12)
 265:           240           7680  sun.nio.fs.UnixPath (java.base@21.0.12)
 266:           238           7616  javax.management.ObjectName (java.management@21.0.12)
 267:           189           7560  org.apache.kafka.common.metrics.stats.Avg
 268:           471           7536  org.springframework.boot.autoconfigure.condition.ConditionMessage
 269:           308           7392  java.util.regex.Pattern$BmpCharProperty (java.base@21.0.12)
 270:           231           7392  org.apache.kafka.common.metrics.stats.Rate
 271:            66           7392  org.springframework.beans.GenericTypeAwarePropertyDescriptor
 272:           131           7336  jdk.internal.module.ModuleReferenceImpl (java.base@21.0.12)
 273:           305           7320  org.springframework.context.annotation.BeanMethod
 274:            83           7304  tools.jackson.databind.ser.BeanPropertyWriter
 275:            91           7280  org.apache.coyote.http11.Http11InputBuffer
 276:           452           7232  java.util.WeakHashMap$KeySet (java.base@21.0.12)
 277:           226           7232  java.util.zip.ZipFile$CleanableResource (java.base@21.0.12)
 278:           224           7168  org.springframework.boot.loader.jar.NestedJarFileResources
 279:           447           7152  org.apache.kafka.common.metrics.Sensor$$Lambda/0x000073f2a89b2dc0
 280:           221           7072  org.apache.kafka.common.metrics.stats.Meter
 281:           145           6960  org.springframework.core.annotation.TypeMappedAnnotations
 282:           287           6888  tools.jackson.databind.util.internal.PrivateMaxEntriesMap$WeightedValue
 283:           283           6792  io.lettuce.core.protocol.CommandArgs$ProtocolKeywordArgument
 284:           210           6720  org.springframework.boot.loader.zip.FileDataBlock
 285:           416           6656  tools.jackson.databind.introspect.AnnotationMap
 286:           277           6648  java.lang.reflect.Executable$ParameterData (java.base@21.0.12)
 287:           118           6608  sun.security.x509.X509CertInfo (java.base@21.0.12)
 288:            91           6552  org.apache.catalina.connector.InputBuffer
 289:            91           6552  org.apache.coyote.http11.filters.ChunkedInputFilter
 290:           273           6552  org.apache.tomcat.util.http.MimeHeaders
 291:           163           6520  sun.reflect.generics.repository.MethodRepository (java.base@21.0.12)
 292:           162           6480  java.lang.invoke.DirectMethodHandle$Special (java.base@21.0.12)
 293:           270           6480  jdk.jfr.internal.settings.BooleanValue (jdk.jfr@21.0.12)
 294:           269           6456  sun.reflect.generics.tree.FormalTypeParameter (java.base@21.0.12)
 295:           201           6432  jdk.jfr.internal.EventControl (jdk.jfr@21.0.12)
 296:           201           6432  jdk.jfr.internal.settings.EnabledSetting (jdk.jfr@21.0.12)
 297:           199           6368  org.springframework.core.io.ClassPathResource
 298:            99           6336  java.nio.DirectByteBuffer (java.base@21.0.12)
 299:           261           6264  javax.management.ImmutableDescriptor (java.management@21.0.12)
 300:           256           6144  io.lettuce.core.protocol.CommandArgs$IntegerArgument
 301:           256           6144  java.beans.MethodRef (java.desktop@21.0.12)
 302:           192           6144  java.util.concurrent.atomic.LongAdder (java.base@21.0.12)
 303:           153           6120  org.springframework.web.util.pattern.LiteralPathElement
 304:           109           6104  java.util.logging.Logger (java.logging@21.0.12)
 305:           190           6080  sun.reflect.generics.tree.MethodTypeSignature (java.base@21.0.12)
 306:           189           6048  org.springframework.web.util.pattern.SeparatorPathElement
 307:           125           6000  java.lang.invoke.BoundMethodHandle$Species_LLLL (java.base@21.0.12)
 308:           250           6000  org.apache.kafka.common.metrics.stats.CumulativeSum
 309:           248           5952  java.security.Provider$UString (java.base@21.0.12)
 310:            82           5904  org.hibernate.validator.internal.metadata.descriptor.ConstraintDescriptorImpl
